idade,renda_mensal,valor_financiamento,anos_trabalho,score_credito,inadimplente
35,5315.979549257563,40376.99589228416,27,647.3289586007472,1
52,5063.947751914757,53971.70070745426,10,662.9284899875239,1
34,3870.4727897541907,28612.182297213145,17,658.4291050548381,1
36,3483.56527849523,32674.048774613486,29,664.9722649415936,1
48,2263.299748828,15863.082530130489,24,543.2145710317534,1
56,4273.889874825976,22240.078231634834,20,734.6821738783808,1
53,5206.732155696593,27171.95583453897,30,613.1363364766872,1
32,7097.089517036858,16768.58319116057,8,741.5540783493759,0
46,3315.801045769569,19297.86643296967,6,614.7581498565038,1
57,5269.996543759755,25792.0955661533,2,579.1529105089965,1
33,5146.714109090213,35620.764833475296,6,599.9837234552851,1
50,3285.2630242329687,15733.931432043164,24,699.3418898893555,1
42,5081.449045182487,29500.942629653106,28,588.9214228828625,1
33,2775.4687156955274,14187.059858717164,16,550.9580814743239,1
47,4385.531481600351,29474.97836393499,38,632.1445389056925,1
51,3683.059757031308,44086.81362694699,13,634.4007319788066,1
19,4665.324653561902,32686.932359061993,1,703.1605108402457,1
57,4784.752455280447,42181.64724403156,39,709.4150439268316,1
61,3206.916797810968,30266.412115453964,1,646.7915338321191,1
60,3985.490017527519,33647.927070469384,19,595.4110196565973,1
55,3807.0507153895956,21559.34033717466,1,725.6298282624768,1
68,2365.8084144593486,36997.6751458165,16,633.6115582940865,1
35,3445.32895950318,23740.687148900583,35,621.4269718612088,1
22,3131.4266879685174,17793.406501451544,29,670.345431667992,1
64,2309.341243318356,29540.49885880709,5,632.100206029328,1
57,2794.2642611353103,14942.205182405374,3,703.0010012241023,0
23,3612.614706768533,36346.911268650634,38,636.9820413715029,1
29,4082.5361631231394,49332.012036022774,6,635.7928660839806,1
68,2134.4867968576405,27164.481453418888,2,663.0727743351762,1
29,5800.448971074424,27623.478985530233,2,661.8404753372394,1
29,4920.0216492578475,35021.207724793945,35,711.1937676858538,1
26,3872.199764055629,35945.57499519106,15,701.2453597397317,1
59,2171.6134836705605,31298.13851921721,6,805.2393133287076,1
39,3681.177622152085,13782.211250788152,13,678.7947757188582,0
66,3590.1128531485692,42062.86592590163,37,748.596933833118,1
67,2379.2829241147547,40758.48816605414,36,654.1451745361207,1
33,2257.3664379415077,17785.69080500678,0,697.0059683401221,0
21,5149.686887117333,5000.0,27,633.8949987000778,0
67,3514.0014113721104,57234.658108693926,5,587.0701167146965,1
20,5328.354745823245,22737.202508314047,5,572.8942051403736,1
33,3980.2453511349922,15892.364676027479,23,621.2744771383718,1
31,5127.519366086617,5000.0,33,607.9055687818135,0
58,5077.490182961587,24920.623965401173,38,668.7694605702308,1
55,4699.988689371202,35514.09304270235,33,588.8350480430457,1
21,5773.934094684532,49166.037278749944,29,571.1747247994604,1
19,4150.492635427179,26207.62368887684,19,747.0772151502547,1
27,1757.8968589071078,11815.354062072816,5,678.9300923940732,0
28,1997.1773080862083,34332.307843416675,2,663.1739227871647,1
56,3020.8011869331085,32907.3193346831,17,687.936462058212,1
43,5112.921641482619,23016.211250984303,30,695.2172100492512,1
54,3399.9169031024953,26818.893047580328,30,607.1966657364558,1
43,4307.961960736672,31540.4103973717,17,602.318571054251,1
21,4803.515436710433,38060.05368402589,5,648.3419394680014,1
43,4246.60429191461,35555.121785847325,17,722.2861359150035,1
55,1000.0,32650.59766288998,30,644.8026868758869,1
45,2219.630464469775,30489.1088974019,3,628.6410443368101,1
19,6648.872780471833,49424.3724064594,34,624.8852857992732,1
19,4489.090071840098,35437.136040601945,28,649.7290348843796,1
33,1000.0,41090.710288407776,35,647.4871316074426,1
40,4104.581794119337,38764.952175136714,16,589.160973651757,1
40,6703.953459640121,33534.072576785686,19,525.4607758363293,1
30,4410.694439838448,44901.54050094498,19,724.1346168815274,1
38,4066.5941588408277,22410.033153313583,32,623.9343328523836,1
56,1257.456862182702,38262.25533706331,39,689.5692003809567,1
42,3593.677308572862,16838.369010475217,17,652.9491910934477,0
54,1535.167125193504,30659.627328716673,1,688.0634344647042,1
66,2166.3154267510117,10696.666230639385,4,715.8218814385626,0
30,1823.2355427531515,17413.111992146652,5,611.7649062039231,1
32,6609.160035724122,25774.682235711087,26,618.5331039433786,1
45,5092.05526400018,48202.22344725458,23,671.1958937968199,1
20,6101.474140770889,28350.95918097809,4,682.864902303319,1
40,2014.7970898131396,37353.72245967405,22,689.6807803630885,1
21,4286.147944842013,45088.83328077611,19,687.8271451091539,1
64,2487.8595471532735,27775.41097575678,26,681.6614251942045,1
67,2648.3206193988744,47227.69264122083,36,641.1245110642276,1
20,4704.164793446002,29607.930411232042,9,677.8400999056984,1
56,4268.204880116748,19729.931853124523,0,604.0635663087045,1
25,4429.345059032925,41017.863480261985,12,713.1337346009234,1
60,2115.8123894275095,36277.60665712992,35,539.712265892152,1
42,4191.387587550338,27019.033305236022,3,653.0720147697807,1
58,4521.559237619936,20438.21031453336,24,674.1329539593467,1
69,2987.200197353088,40081.29623088035,15,547.0463912495903,1
29,3592.0964593362096,18906.32768029969,38,635.8748234107082,1
22,1532.0588475874533,8315.99810883194,27,643.0039213872749,0
50,1000.0,41644.10610569047,37,716.6640390424755,1
63,7012.479816159768,38828.67000978978,13,597.2637429917503,1
42,4307.254361925151,36806.4844247614,38,704.3748777307936,1
42,3461.62420770081,27204.536250898134,0,669.5467867286986,1
52,5197.352327371138,36846.39130157816,24,666.8487025356301,1
32,2694.8344608197676,22460.050588714497,24,631.355534229123,1
59,4165.23235945585,31797.372833107373,4,549.3333037889832,1
43,5659.376151960211,47788.503911010535,18,650.994101290722,1
27,2346.901705864083,29677.87720687353,32,681.4173400338755,1
41,3261.9974243969227,34743.5833350375,8,622.1232615985647,1
52,1928.8556232946057,16648.85691043399,9,686.0244145033232,1
46,5252.831418413707,25251.15919217934,34,719.2324578142054,1
55,4308.063334958035,27778.0483860962,34,597.2013306294316,1
22,5757.533607775942,41042.378879018754,8,623.1289475758314,1
41,5264.235623585937,50621.872557000475,9,608.3264387040745,1
36,3607.8739284021503,33428.98032785314,10,692.5173202594502,1
63,4616.170178259425,12729.133108422688,33,702.6560740773119,0
66,4632.204082970605,18209.40026856899,21,708.6069200409668,0
61,5100.184799341974,41592.88451282666,2,738.9264293984288,1
26,6199.623800404987,23012.437798888102,1,633.5535927719683,1
43,2364.281064688891,37782.90978071962,11,640.1146342042863,1
42,1185.5208249111656,33580.72550887884,29,742.5710283715239,1
52,2423.1624544034476,30450.5461990587,26,649.5367584117558,1
67,4709.172442538303,32784.043462490095,15,669.4121429808204,1
53,4620.638005438911,31827.66130116173,38,657.2388682374129,1
31,3146.780961458682,16764.57740551368,27,673.097972573991,1
23,3592.3418119733437,27152.36491949066,37,634.694232759301,1
49,2748.554534555856,51356.33199561286,13,691.6403685938542,1
43,3839.3586334091233,18992.63574432114,15,660.7999128170093,1
32,2959.4087558043816,18695.959070893325,37,544.1245274940288,1
66,6455.2130878918015,25485.0346418313,12,658.6548218954492,1
48,5984.257551602112,48946.63529809776,38,578.6879540979334,1
54,5085.683109885085,20935.74817845576,30,665.0339004781184,1
55,4046.8744596834968,25140.030913743678,15,618.1590687985375,1
54,5708.798113254153,19833.409644198247,22,659.0803435723327,1
36,4148.108054272134,24779.711133652512,26,674.2084284365737,1
31,4241.764200451315,27210.101715986224,25,666.7119065203922,1
53,1408.0314646000656,34925.670970385065,23,595.5665210913565,1
54,4391.015789437103,13718.66872432575,31,720.3788859131225,0
28,2063.2368828589424,32468.989328658492,15,610.3945586321147,1
44,3395.7560593969556,20145.275811982472,25,607.6509484700974,1
19,4253.448277347473,34468.76290224017,21,638.0660503075177,1
39,2651.961143727029,15086.603334340436,33,630.7751356490534,0
19,4718.072187695197,27220.60677171147,19,678.506325834319,1
37,5577.595825942973,20794.178686310217,27,675.1884323615362,1
61,2674.2834732111714,31025.89027262084,20,662.2929834198027,1
65,4176.0874272407245,45733.80898163724,8,681.654780790221,1
34,2130.307036956992,35935.527280283306,24,718.9473424852575,1
21,2249.6143629997073,36245.650063577996,7,650.050105605122,1
31,4465.052395670563,29288.609475653062,16,627.717777173704,1
24,5070.15484705866,28039.16877611803,28,695.5105194878488,1
32,1736.1464462234853,28597.680109098757,24,683.9525136250725,1
47,7072.986706767049,27484.782104273207,11,600.3414273872462,1
33,3254.6851102913856,23753.266199994883,25,616.8821112665894,1
57,4311.102711607909,22664.902667798706,7,686.0573415014239,1
19,3198.8239913794023,22480.02545023288,11,659.9026997930549,1
36,3573.4082724228742,27128.368811274246,19,705.6904860912776,1
18,6277.519874806926,20472.11085913689,39,720.4904754237637,1
48,6258.206941271838,32050.81546258382,11,618.4110839753246,1
21,1524.3383863953145,14837.801982543328,0,688.2160131636243,1
44,3154.503484829807,33547.434472519526,36,643.6146492914138,1
42,8425.960955878698,29758.63642419822,28,642.790580464996,1
39,3350.472111904278,46544.585519204964,17,532.0653748597306,1
60,4634.021931208665,42985.287455108046,23,596.6892681564401,1
27,5704.579790653352,19401.985709603825,0,726.638447388181,1
67,5279.876448066717,29819.06385124875,7,618.8534699827653,1
50,1000.0,33293.77489988592,37,679.3761607614726,1
66,4500.946019587698,23933.371344087493,3,657.9920863187114,1
65,6623.962260969942,20925.29307912872,4,634.9949349386537,1
61,4044.096469939263,32374.294338266605,32,632.6092370443625,1
47,2438.229042615929,36601.33988369561,18,675.1543015180495,1
47,2466.8294612911595,30310.095240815725,30,567.5494268952223,1
33,3701.3965819099776,28294.205435715736,3,621.8480062213096,1
26,5012.8316440070585,28158.732249702494,16,616.43276642794,1
34,8334.454549472042,18684.483658064313,2,620.3287655090495,1
52,3565.3170633820714,37018.976019834416,22,629.3534952293087,1
67,4842.951884458067,32055.33549152365,18,564.8687285472805,1
64,1683.1272562018985,31252.72094322562,6,677.2470949273177,1
32,1472.567491381743,34782.84113719837,12,626.6319752380729,1
65,3254.634894719511,56322.92001754376,20,538.8437151096934,1
45,4668.157112133524,48835.735382543106,2,734.8255700610397,1
37,3870.5112692961748,34505.99026285891,34,674.5822837328739,1
50,4079.890445509748,23825.308477025115,34,600.3357178831614,1
50,3588.263075496269,38624.30756918798,19,559.190291924312,1
53,3958.387948117603,27775.06752912269,21,619.6769992120048,1
30,3559.2448366705253,31313.04751970717,28,605.1549032533427,1
21,1975.5374989756035,38486.379208985316,32,655.9403800697941,1
40,1762.742476484323,35128.376725784925,37,586.6166123431879,1
25,6039.102150128309,31923.379684303654,16,634.9066039537615,1
30,2765.167056098152,35830.38671173421,28,668.0585874679462,1
41,3639.181549893203,40944.270614000234,12,690.000286182664,1
57,5784.92458673769,16818.71608611601,14,627.5695333894123,1
63,3595.565981537535,35483.91804643386,38,609.7454046104694,1
47,5316.225293789145,21006.237325192455,1,644.7198218754207,1
47,2667.9499778066056,34414.81475845925,30,650.1881573775622,1
42,6333.080338461201,18206.72383773377,6,582.7245069159692,1
50,4340.52521234913,30333.515018140704,1,631.4922065519632,1
26,3959.7351717677952,31266.413369073485,38,633.295650642713,1
43,3752.7772543339524,29081.433491576983,25,691.4514412215526,1
41,5147.564212795481,36630.44885593366,18,655.9000648881666,1
50,4354.3444271276285,26836.716834356306,25,663.7132354279172,1
56,1000.0,27594.256704671985,3,623.4194082702636,1
42,3327.9424747663797,29159.264199756435,24,741.3625041425688,1
69,4482.967647811491,23367.04290513339,34,681.5921604575377,1
62,2547.689065115366,25480.071783203664,37,659.0313889084317,1
32,3244.234022114715,37220.72970092389,37,682.8146248320579,1
58,3417.9864871130367,37690.98978067956,25,692.9793478204392,1
65,6392.465193465412,22155.28373971569,31,678.377304913012,1
66,4896.7165069557095,36762.525976572935,20,615.5791907378438,1
58,4493.566097453315,15338.062083692632,19,675.8514259053707,0
23,2251.320349782663,26798.329704010383,30,648.6217693320262,1
37,2972.964533678057,18654.804597033468,8,686.2045672728647,1
61,5275.391864495674,30768.701251008093,28,571.7604230706222,1
33,4990.15893214604,30070.408740155948,7,623.7952098203801,1
38,1869.2179754782528,44009.5393917146,11,625.9729893542094,1
32,6099.110191508673,43167.79444596684,6,584.7075526718899,1
56,2709.036160655178,25539.324757128372,20,689.4255459955795,1
59,4537.462122299057,30477.094377575362,25,660.5719760837478,1
21,8100.258570987771,21178.54215072486,15,647.2668395637568,1
41,3372.4330973456204,23452.8342049414,9,628.7183777597886,1
20,4251.300318249551,14611.344300473793,18,714.8658637391115,1
67,3161.8144920333607,35643.8878985659,10,560.0082598619225,1
18,4262.880844667303,22671.525242349762,11,686.8486135448034,1
47,6137.689387910651,22530.33963948458,33,644.1977919531361,1
30,3708.185051243742,25272.26196946512,34,706.1002951837263,1
35,3558.53934417837,25140.388028193644,34,618.4154080552504,1
57,5655.325217401813,21052.600247913957,26,605.2296787958289,1
28,2105.153861325046,37994.51834718884,12,583.6505934105517,1
59,4124.677039876463,30443.516451133994,33,737.090211033694,1
46,2908.4590873859506,23198.5184006514,17,662.0691444749247,1
21,3643.032695226491,29300.56873946955,28,659.6683989220884,1
42,2668.9805033452094,28089.311760579265,18,604.8271253844996,1
53,1856.7814349319187,28201.48676268782,30,583.5333953897328,1
53,1000.0,35848.450452854755,36,640.4229165774457,1
61,3320.9151330710865,33741.69333934782,37,624.3916282638581,1
57,4341.92209759396,49179.74230519777,6,603.7374997512212,1
45,5219.859353568936,20247.778199268912,25,625.2219550377796,1
62,1996.7956757810825,46852.43560599269,39,596.7254069772732,1
25,4228.455244936197,33428.66860171878,19,645.3373957655713,1
38,4838.882275335239,29117.27229321165,5,603.6834389280352,1
52,4540.297455705036,20916.66053245558,1,669.4806629864129,1
61,4386.626162116876,24149.240569010133,12,624.1154171005585,1
35,1000.0,31279.9318688297,24,722.6562231249551,1
64,3820.6087695080523,19239.126368186942,14,598.3506221762837,1
42,3876.582149291982,29056.152101278993,2,635.4284318784498,1
63,4818.073332112808,48751.678899473205,37,663.7398027088296,1
58,6081.240553285528,32668.567652160684,11,580.8700380973215,1
22,3611.3027050093688,34507.61183321863,14,684.9719599690357,1
64,3482.5687943913545,19726.77345957413,16,647.0739966449484,1
25,4195.795635940856,34862.63146524751,17,720.0192647829381,1
40,4032.672458649669,14403.94573327485,37,632.7801224903321,1
20,4648.697281832765,7146.621764460091,22,687.0586738917314,0
61,4793.621445361182,34558.3080496769,35,611.1138416987285,1
54,3735.826609447169,31317.642968737015,2,651.3290472623014,1
48,4748.859974354221,43826.13694789407,16,634.3309523187652,1
46,3671.8405475830723,12155.694562731998,22,626.6487570054302,0
58,1824.326323450804,38208.44535494315,17,640.9049632082284,1
37,2265.6709816824496,27728.634667127142,15,686.8055504439303,1
20,1000.0,37031.81337473536,24,644.9933565338721,1
40,6494.062408168047,15799.499021812102,17,575.6516576713474,1
57,5927.882143444887,34683.134140681235,15,628.2691814431862,1
38,5552.05513506557,14427.769363262494,3,671.8531577398927,0
30,3675.4195730655815,43780.75906612622,14,662.8091961177155,1
25,5465.015617651134,24231.10032958957,16,666.5648862100463,1
22,5346.679823536766,27917.53475941889,10,654.5025350577517,1
42,1818.7398338157268,33571.99306696568,30,690.3955883877452,1
56,2820.6501038925635,20903.54545948577,24,730.1479932735231,1
54,4806.226899863179,37372.77957497886,21,649.3106650223447,1
58,3266.3631393047494,41568.94506216809,20,604.9539042411628,1
22,2939.140876736529,14267.633938121837,14,701.2302900740938,0
25,5235.425218152248,25376.843008536078,37,634.3025722197888,1
61,2757.5336268059186,24097.177220008853,14,700.0281853529572,1
21,7722.403492883415,19639.911826986274,16,682.3060735110389,1
58,6391.408568671427,29414.992055759056,26,636.5426285442844,1
39,3679.8089905327533,33914.80747287415,2,600.5461835147063,1
31,5874.40974318614,21561.468970316615,27,615.4333496438417,1
36,4279.8010909005625,46186.570063610976,20,658.3023694846476,1
30,3376.25155028966,29901.230377559936,25,694.4099943980617,1
52,6967.102012164583,31382.296214341273,17,712.5534213408214,1
21,4585.705326640452,31951.029244508783,38,665.5609479376288,1
50,2658.253417393841,15871.434760089698,26,680.8970762881958,1
39,4690.088883769515,14225.71916208311,34,636.7143210622615,0
18,6516.180783224332,42069.466978137076,4,640.2004442285431,1
28,4003.5286408983407,43079.524481497225,3,622.1238274687613,1
33,4314.354419092877,39622.058302958445,19,687.1381513790236,1
21,3550.404084842219,25471.591731949597,3,633.9217695072883,1
46,4527.961706188775,22450.505524379038,10,550.4165097395869,1
56,2533.314638846432,24454.568897937217,29,699.1677210334841,1
61,2806.716057539303,9205.059827463774,16,663.9961879314536,0
55,3486.4808465764763,26961.20831566906,2,559.879957808884,1
41,4251.525403156096,28967.507900582877,10,608.8713552246198,1
69,5668.650868170216,28433.674259946674,37,670.2191376673284,1
26,3779.2524003776193,22943.276778655054,27,690.1906917396907,1
25,5241.169841253065,32167.413247288612,32,628.6730757602677,1
31,3339.576087435966,40228.42981246709,6,621.2980718173689,1
32,4883.04940468623,19889.917835799766,31,636.6868614163545,1
39,5798.47472885429,24659.189389523402,20,665.7318757964133,1
54,3827.276600121799,5000.0,36,655.9936689831557,0
32,4526.9009029267345,42484.55735954416,9,759.8034199079376,1
23,3120.4924835065367,24429.36951414989,37,744.4149216884744,1
18,4879.66115373336,30992.24236562723,37,652.6282330544414,1
37,1000.0,24785.689909558674,12,625.0890335722341,1
58,1561.0775749751851,30834.798255160345,28,746.7959891906653,1
53,4859.199443842319,35362.03989870741,22,692.6845759663402,1
19,1546.0683210462607,23309.7117915543,33,472.6459451851807,1
23,3266.590339162149,34524.15664110881,32,732.201796689672,1
19,6105.068358966807,12239.386473152026,31,664.2103400264269,0
20,5295.867615776369,37177.680308944866,0,630.4659246688183,1
24,7592.358964674808,21288.009866478642,5,631.3859336004884,1
37,4113.0827369608205,35668.05142369341,27,717.9940400397526,1
66,3875.8968860393566,34816.17512010993,15,581.3058923841934,1
58,4015.216894246116,56858.934108590845,14,598.9704215463917,1
58,2612.7394438988963,38894.243196811956,34,679.9220491294986,1
68,3680.2387891423664,42107.797610782654,22,675.2084581295024,1
22,2109.209600826727,32767.67291411431,35,635.917377711569,1
42,5759.633713048509,31582.17551192138,18,654.7484736517376,1
55,5107.672303531415,10932.064700726529,30,634.8847926025139,0
35,2259.281819543393,43880.49762787798,18,703.6797791088378,1
18,3002.443793317971,49518.86335149697,34,700.8546854385261,1
42,4585.861220525761,29882.259196414307,15,637.0547183491044,1
34,4406.672556764204,22996.7906580053,24,686.3599736329726,1
63,2425.743060357612,24046.42542317774,22,643.482251860899,1
32,4099.161209761879,28088.13350322358,32,609.7543335654534,1
22,4856.967932077182,22036.893486052977,24,709.5374946086774,1
34,4900.033131894737,32505.04345923876,32,662.7417825035426,1
38,6526.984005113041,39483.96013206914,30,661.639209775344,1
40,4375.093079915997,28644.684100388684,6,733.4318819634481,1
60,2138.716687077461,34610.12391009782,22,607.0632779456544,1
27,2403.197527410117,39681.36732076343,37,639.68472209112,1
34,5884.270991838368,26234.154974740697,21,540.6475009951646,1
18,6416.408792110781,46268.89373296632,29,678.3023180986268,1
54,3947.6953933479226,49313.766222593724,10,682.1843099890748,1
65,4573.567775292599,43262.93485440428,25,776.8791600557744,1
24,4139.584048773373,32520.2127467479,10,612.1571285312541,1
29,3552.8493698208267,19840.4829861009,23,656.5497895951576,1
57,1763.414925033885,35685.2109732294,13,610.8005990706096,1
67,4715.909936846251,33889.773727251864,10,641.4659040795027,1
18,6672.925768290552,48349.04716798557,9,620.6419295076385,1
37,4255.324269222068,26475.884948190054,2,620.5695755150944,1
61,3547.07223916803,22629.676399496446,38,625.7382714398341,1
48,3352.4840802433228,48211.54724390962,27,692.6855938079631,1
21,4745.380915678336,27697.81176812816,30,663.7582191838286,1
43,5726.658554212184,30209.70459988701,8,610.8110645257175,1
29,4799.010485941899,23599.158158650258,1,667.1575989310535,1
39,1195.499591742288,31942.386203949616,33,666.166988217931,1
18,6613.5619234860005,30019.82328502049,1,665.4209508805319,1
18,5249.897425616843,29924.770960592483,9,696.2165183141886,1
20,3729.8385992338563,31451.296482013815,15,640.3575334625772,1
29,3204.527107842039,30347.731034331795,5,645.27575434516,1
38,3329.8854345270297,17525.994025870743,13,581.5151566575454,1
30,5293.96918828564,41511.174053924726,27,553.408185381568,1
30,1036.7957643331683,38561.8413766051,12,555.6676062949782,1
58,4770.5608321248865,35727.13654498012,36,704.3191012971099,1
35,4420.819903326127,22846.159140573778,22,674.5081581007628,1
50,4399.8818663965485,41186.491238110466,37,538.6447547440251,1
23,2255.819122580945,29307.09979363508,0,667.5576233447272,1
42,1443.9099628363865,25954.176063580886,3,608.5366191636784,1
40,7366.580372380746,28177.030120086016,32,665.2236818628619,1
41,4199.400031410722,28550.02163139626,21,609.7780380115931,1
54,6903.933909850064,18292.785850423796,23,675.7203220495007,0
43,5355.016388627118,37746.605844324054,23,650.7735439954592,1
21,4168.621224446611,31625.441903201747,33,562.074255811048,1
55,4347.847810503963,38719.305065825414,24,559.4972073906104,1
52,5620.501955856349,24287.67288607773,0,561.1070479472291,1
66,5789.188176159263,34056.0367627202,2,677.3834311917441,1
28,4713.988244341497,29094.51819680841,6,606.4582294050614,1
53,5639.158047104447,25776.75808996737,17,613.7523044589586,1
42,5710.502616182966,33504.63659613085,33,554.7923711706485,1
37,4494.4723549858445,36855.47509296671,1,585.1329412748839,1
18,3094.307581506511,23954.434856113137,20,627.8100487514417,1
47,4745.687692983329,45780.134852380215,6,636.6183385319629,1
21,2877.561861720753,27521.77548807249,27,651.424405353755,1
40,3429.401015993571,51865.24794288546,31,553.8722174228874,1
52,4596.321082613769,22528.542501101125,9,693.9390680852467,1
59,3881.1623895944754,26604.86113825997,29,674.7584491627799,1
39,5973.297174441361,9162.269017343307,19,663.4193569709985,0
48,3009.3692403779605,29960.743435655637,31,786.11021676796,1
18,1000.0,42071.426420725875,0,646.7965930406383,1
21,5965.05324939534,19906.830421850937,6,603.9898643874548,1
36,4071.273741898672,36448.21520008443,29,619.6665878198361,1
47,4142.59601115933,23442.976433467906,31,617.2164798682643,1
18,2817.3785585702376,33119.926172124106,36,739.495160245758,1
65,1174.5476325012023,38692.51529773115,8,669.406505789714,1
36,2771.74736934219,52299.38719407216,29,667.1210045369254,1
69,4855.011593170359,42203.35304856028,4,632.1082817544601,1
38,3698.263374762039,26986.919723437808,15,601.4729876346929,1
39,3501.1620581485217,14583.86115503708,36,686.8784913013966,0
67,1451.0325252136226,35017.57279827281,31,596.7200673539984,1
19,6716.922567159956,44395.866058012005,22,705.2133992348457,1
23,3911.056456294427,30526.138650763394,38,650.5975983358545,1
38,7512.8826224210225,25729.81493759009,11,672.7132573291891,1
50,4550.161228538994,38049.81369420715,26,697.872351945294,1
36,6326.61208569647,28394.193418606555,32,681.241287168755,1
44,2923.3145407247657,27253.684719371486,34,630.7614502079502,1
54,1728.435413703006,33160.96143561409,38,569.1266412431146,1
46,3720.2542057096557,37530.44342467468,37,635.1956365594564,1
45,4840.015542210474,19267.11827615129,2,568.8243239477304,1
51,5002.916301086514,12530.13044868076,4,610.2071385365315,0
18,4591.786945310832,18112.472020433794,35,525.2303685242418,1
65,7437.657573641172,21892.649730920195,36,657.9825691938001,1
42,4587.746087319124,49527.297372555,37,567.6023987449113,1
38,3534.876140786589,25386.06888420566,39,661.9773414901607,1
51,3649.6783682647742,35197.04274783485,8,598.2835700728161,1
43,2792.0151609630493,24314.84842051399,23,686.989243421015,1
53,4439.761100194603,23206.060300521276,26,579.1899663888513,1
52,5622.347956456406,40872.88291604252,22,676.8063707844254,1
40,6113.472449541159,11988.08336275853,31,682.9050701827508,0
34,3554.760989288685,43098.9444494427,6,589.3721178068029,1
64,3920.715516888269,29951.188651812852,29,611.4540055648777,1
59,3037.6110627579073,31089.636677713024,33,719.2140326076847,1
29,5452.476049097049,40826.688345510134,6,656.0342734483577,1
61,2148.1306756788917,44186.28819576421,0,618.4055776381547,1
37,2917.001691222797,21120.932408441415,13,714.8109075033401,1
56,1000.0,14752.141107174102,21,603.256645146619,1
44,2231.14540933023,13441.62471271971,35,617.2938066799707,1
59,3113.4054293977365,30195.890431127038,34,664.1232079508826,1
54,3233.838728526103,20749.32689101882,6,677.6468257306055,0
37,2057.677802130125,17160.794872852523,8,636.6907511694542,1
69,2305.2205904462335,35198.92847244433,25,645.6761997500282,1
28,5892.354709798866,35881.79763065837,17,631.4320231823442,1
45,2830.110054278763,27402.732510137903,38,694.5670220368163,1
19,1286.1012954964058,27359.09744770204,21,560.9294101603253,1
41,2435.733436194824,32499.58251597387,34,689.2155095721596,1
33,2455.665857455416,17721.853228678883,36,580.8812263508984,1
29,3894.477594217516,35589.71649408936,2,612.4568700541965,1
33,4539.424529551888,37629.487158311385,29,675.9083637278836,1
53,1969.628086857375,43216.42856622943,9,677.8482398323512,1
19,4450.453399016836,11740.928360061513,4,641.3408830053843,0
42,6099.608718642663,35119.045583340936,27,698.0720310910826,1
46,5524.038327815556,35826.66991807217,20,643.2270849499891,1
45,4868.834222616264,46023.09288104306,18,668.2532643386295,1
27,4611.583715191156,28047.46377450574,37,597.4772108612917,1
62,3524.6847689570623,28079.383361257806,19,560.0669228964507,1
40,6128.312899726363,27719.181146799507,22,588.1348959837933,1
49,4643.85950740105,26003.692561883447,9,570.0009428477714,1
48,2793.4319275961166,21022.37259463805,26,627.9648618698982,1
36,3773.8498075780617,19787.34706261848,25,684.0496129599346,1
32,2986.4500537328095,23121.980598117207,29,753.2337046773742,1
50,3791.6987389217184,34520.983048964226,34,677.6751611589061,1
34,5823.20088393538,21025.67352836501,36,573.2604117774946,1
69,3735.5755448345762,36309.191024456966,6,572.0917407408745,1
53,2808.1063798324267,29665.72626572287,27,673.9884593829843,1
37,5561.019862481752,35447.697416948184,28,665.5333047574068,1
26,5914.7922751769365,37008.29729393637,33,772.5187005809541,1
55,2821.9672721743145,27234.52974055649,26,672.0798562508242,1
20,6219.914080523782,41747.22968701603,39,719.3344883904701,1
19,5443.757809688916,41512.861849747926,17,675.1144241672746,1
35,3172.1269776863855,18230.995245492377,10,628.1051671205827,1
40,5828.34076568907,23030.458385876333,24,561.718669273494,1
36,2152.1562879886205,26704.340042758555,28,660.2934331963065,1
24,3277.4381669376735,40244.16288275695,6,673.4000049293628,1
52,2357.5855044563687,42986.23743125061,3,717.4171622271605,1
67,2535.0488990599124,32993.760269794264,23,706.1745514322708,1
37,5276.634828090302,44229.829955633846,30,619.089765553849,1
37,3978.029853804322,26524.710801174606,1,650.089153174734,1
36,2333.3852026255063,45021.50641210198,13,726.4534741566847,1
58,3115.593096242088,39486.71516054626,23,644.687015203997,1
33,3003.0444524875265,31754.859558911736,15,631.4786196186299,1
55,4376.278319490614,36547.34640100601,17,669.7875870942289,1
38,7409.677757367387,41957.14997351078,36,580.019520184111,1
46,4308.607366735686,25584.495703309956,34,640.755796128617,1
61,4407.897927186194,23710.977441815055,17,600.2795544483083,1
55,6311.737223884067,35482.64526996187,9,670.6118504003298,1
62,3185.721029355891,28081.437206075,31,565.8790374315874,1
41,5999.3187301394955,30031.45573028451,29,611.3798832586365,1
54,3363.2470844734803,45503.320526296826,1,689.7869295447086,1
46,3459.6968106518357,21970.54578255536,0,608.4670627291863,1
48,3505.4555713106283,38776.59102133071,1,666.6932343688999,1
62,3839.476750146961,32750.75774879232,3,649.1425499561252,1
69,3737.598722535245,18911.373589385483,20,632.784738665511,1
56,4537.383357619015,17239.06223867556,28,569.8890196934888,1
29,3363.5718695301443,6696.639320043872,15,696.5075872514147,0
47,4150.681864468197,25577.635189636632,3,646.5924507123997,1
21,1582.5210592961403,19263.70743743745,16,634.3016463182262,1
47,5173.624557300458,30404.22854458365,4,658.5789082122017,1
22,5698.038696026568,31826.51591105958,4,611.823085523969,1
33,4332.353710369044,12899.53650456556,30,652.6557953321798,0
44,5121.783057964108,9145.244832670931,3,598.6832419450058,0
21,2743.8517031552774,35517.72885871479,24,612.3062910383153,1
